====
    Phaedra II

    Copyright (C) 2016-2022 Open Analytics

    ===========================================================================

    This program is free software: you can redistribute it and/or modify
    it under the terms of the Apache License as published by
    The Apache Software Foundation, either version 2 of the License, or
    (at your option) any later version.

    This program is distributed in the hope that it will be useful,
    but WITHOUT ANY WARRANTY; without even the implied warranty of
    MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
    Apache License for more details.

    You should have received a copy of the Apache License
    along with this program.  If not, see <http://www.apache.org/licenses/>
====

"EXPERIMENT_ID"	"EXPERIMENT_NAME"	"PLATE_ID"	"BARCODE"	"duplo"	"SEQUENCE_IN_RUN"	"PLATE_INFO"	"VALIDATE_STATUS"	"APPROVE_STATUS"	"REMARKS"	"WELL_ID"	"ROW_NR"	"COL_NR"	"WELLTYPE_CODE"	"COMP_NAME"	"CONCENTRATION"	"IS_VALID"	"SALTFORM"	"CalcResultI.NORMALIZED"	"CalcResultI.RAW_VALUE"	"cpdID"
"6425"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665045	9	21	"SAMPLE"	"G1422629-1"	9.9e-06	0	NA	-17.72151899	8840	12851665045
"6426"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665046	9	22	"SAMPLE"	"G1387879-1"	9.9e-06	0	NA	8.227848101	7200	12851665046
"6427"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665047	9	23	"SAMPLE"	"G1430371-1"	9.9e-06	0	NA	-6.962025316	8160	12851665047
"6428"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665048	9	24	"SAMPLE"	"G1370489-1"	9.9e-06	0	NA	-4.430379747	8000	12851665048
"6429"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665049	9	25	"SAMPLE"	"G1422637-1"	9.9e-06	0	NA	4.430379747	7440	12851665049
"6430"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665050	9	26	"SAMPLE"	"G1387895-1"	9.9e-06	0	NA	-7.594936709	8200	12851665050
"6431"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665051	9	27	"SAMPLE"	"G1430381-1"	9.9e-06	0	NA	-3.797468354	7960	12851665051
"6432"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665052	9	28	"SAMPLE"	"G1370504-1"	9.9e-06	0	NA	1.898734177	7600	12851665052
"6433"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665053	9	29	"SAMPLE"	"G1422659-1"	9.9e-06	0	NA	-12.65822785	8520	12851665053
"6434"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665054	9	30	"SAMPLE"	"G1387911-1"	9.9e-06	0	NA	13.92405063	6840	12851665054
"6435"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665055	9	31	"SAMPLE"	"G1430390-1"	9.9e-06	0	NA	-25.3164557	9320	12851665055
"6436"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665056	9	32	"SAMPLE"	"G1370514-1"	9.9e-06	0	NA	0	7720	12851665056
"6437"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665057	9	33	"SAMPLE"	"G1422667-1"	9.9e-06	0	NA	-2.53164557	7880	12851665057
"6438"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665058	9	34	"SAMPLE"	"G1387927-1"	9.9e-06	0	NA	-3.164556962	7920	12851665058
"6439"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665059	9	35	"SAMPLE"	"G1430401-1"	9.9e-06	0	NA	-7.594936709	8200	12851665059
"6440"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665060	9	36	"SAMPLE"	"G1370531-1"	9.9e-06	0	NA	-4.430379747	8000	12851665060
"6441"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665061	9	37	"SAMPLE"	"G1422679-1"	9.9e-06	0	NA	2.53164557	7560	12851665061
"6442"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665062	9	38	"SAMPLE"	"G1387943-1"	9.9e-06	0	NA	-6.962025316	8160	12851665062
"6443"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665063	9	39	"SAMPLE"	"G1430411-1"	9.9e-06	0	NA	-7.594936709	8200	12851665063
"6444"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665064	9	40	"SAMPLE"	"G1370542-1"	9.9e-06	0	NA	5.063291139	7400	12851665064
"6445"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665065	9	41	"SAMPLE"	"G1422687-1"	9.9e-06	0	NA	72.78481013	3120	12851665065
"6446"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665066	9	42	"SAMPLE"	"G1387959-1"	9.9e-06	0	NA	12.65822785	6920	12851665066
"6447"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665067	9	43	"SAMPLE"	"G1430420-1"	9.9e-06	0	NA	-1.265822785	7800	12851665067
"6448"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665068	9	44	"SAMPLE"	"G1370560-1"	9.9e-06	0	NA	9.493670886	7120	12851665068
"6449"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665069	9	45	"NC"	""	0	0	NA	-47.46835443	10720	12851665069
"6450"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665070	9	46	"NC"	""	0	0	NA	0.632911392	7680	12851665070
"6451"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665071	9	47	"PC"	""	0	0	NA	101.2658228	1320	12851665071
"6452"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665072	9	48	"PC"	""	0	0	NA	100.6329114	1360	12851665072
"6453"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665073	10	1	"PC"	""	0	0	NA	100	1400	12851665073
"6454"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665074	10	2	"PC"	""	0	0	NA	94.93670886	1720	12851665074
"6455"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665075	10	3	"NC"	""	0	0	NA	5.696202532	7360	12851665075
"6456"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665076	10	4	"NC"	""	0	0	NA	0	7720	12851665076
"6457"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665077	10	5	"SAMPLE"	"G709293-2"	9.9e-06	0	NA	-10.75949367	8400	12851665077
"6458"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665078	10	6	"SAMPLE"	"G1426524-1"	9.9e-06	0	NA	-29.74683544	9600	12851665078
"6459"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665079	10	7	"SAMPLE"	"G1427167-1"	9.9e-06	0	NA	-6.962025316	8160	12851665079
"6460"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665080	10	8	"SAMPLE"	"G1410619-1"	9.9e-06	0	NA	-18.98734177	8920	12851665080
"6461"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665081	10	9	"SAMPLE"	"G1426371-1"	9.9e-06	0	NA	-1.898734177	7840	12851665081
"6462"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665082	10	10	"SAMPLE"	"G1426569-1"	9.9e-06	0	NA	6.329113924	7320	12851665082
"6463"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665083	10	11	"SAMPLE"	"G1427176-1"	9.9e-06	0	NA	-5.063291139	8040	12851665083
"6464"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665084	10	12	"SAMPLE"	"G1410633-1"	9.9e-06	0	NA	-41.13924051	10320	12851665084
"6465"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665085	10	13	"SAMPLE"	"G1426379-1"	9.9e-06	0	NA	-2.53164557	7880	12851665085
"6466"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665086	10	14	"SAMPLE"	"G1426576-1"	9.9e-06	0	NA	-63.92405063	11760	12851665086
"6467"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665087	10	15	"SAMPLE"	"G613402-2"	9.9e-06	0	NA	-12.65822785	8520	12851665087
"6468"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665088	10	16	"SAMPLE"	"G1410649-1"	9.9e-06	0	NA	-10.12658228	8360	12851665088
"6469"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665089	10	17	"SAMPLE"	"G1426392-1"	9.9e-06	0	NA	-5.696202532	8080	12851665089
"6470"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665090	10	18	"SAMPLE"	"G1426594-1"	9.9e-06	0	NA	-3.797468354	7960	12851665090
"6471"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665091	10	19	"SAMPLE"	"G1427197-1"	9.9e-06	0	NA	1.898734177	7600	12851665091
"6472"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665092	10	20	"SAMPLE"	"G1410658-1"	9.9e-06	0	NA	-2.53164557	7880	12851665092
"6473"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665093	10	21	"SAMPLE"	"G190248-2"	9.9e-06	0	NA	-3.797468354	7960	12851665093
"6474"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665094	10	22	"SAMPLE"	"G1426611-1"	9.9e-06	0	NA	-3.797468354	7960	12851665094
"6475"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665095	10	23	"SAMPLE"	"G1427208-1"	9.9e-06	0	NA	-10.75949367	8400	12851665095
"6476"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665096	10	24	"SAMPLE"	"G1410672-1"	9.9e-06	0	NA	2.53164557	7560	12851665096
"6477"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665097	10	25	"SAMPLE"	"G1426417-1"	9.9e-06	0	NA	1.265822785	7640	12851665097
"6478"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665098	10	26	"SAMPLE"	"G1426618-1"	9.9e-06	0	NA	35.44303797	5480	12851665098
"6479"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665099	10	27	"SAMPLE"	"G1427217-1"	9.9e-06	0	NA	6.329113924	7320	12851665099
"6480"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665100	10	28	"SAMPLE"	"G1410683-1"	9.9e-06	0	NA	1.898734177	7600	12851665100
"6481"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665101	10	29	"SAMPLE"	"G1426440-1"	9.9e-06	0	NA	-6.329113924	8120	12851665101
"6482"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665102	10	30	"SAMPLE"	"G1426633-1"	9.9e-06	0	NA	-5.063291139	8040	12851665102
"6483"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665103	10	31	"SAMPLE"	"G1427228-1"	9.9e-06	0	NA	-10.12658228	8360	12851665103
"6484"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665104	10	32	"SAMPLE"	"G1070841-2"	9.9e-06	0	NA	15.18987342	6760	12851665104
"6485"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665105	10	33	"SAMPLE"	"G1426447-1"	9.9e-06	0	NA	-2.53164557	7880	12851665105
"6486"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665106	10	34	"SAMPLE"	"G1426640-1"	9.9e-06	0	NA	-3.797468354	7960	12851665106
"6487"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665107	10	35	"SAMPLE"	"G1427237-1"	9.9e-06	0	NA	-67.08860759	11960	12851665107
"6488"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665108	10	36	"SAMPLE"	"G1410706-1"	9.9e-06	0	NA	-36.07594937	10000	12851665108
"6489"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665109	10	37	"SAMPLE"	"G1426494-1"	9.9e-06	0	NA	9.493670886	7120	12851665109
"6490"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665110	10	38	"SAMPLE"	"G1426660-1"	9.9e-06	0	NA	5.063291139	7400	12851665110
"6491"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665111	10	39	"SAMPLE"	"G1427247-1"	9.9e-06	0	NA	6.329113924	7320	12851665111
"6492"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665112	10	40	"SAMPLE"	"G1410722-1"	9.9e-06	0	NA	-5.063291139	8040	12851665112
"6493"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665113	10	41	"SAMPLE"	"G1426502-1"	9.9e-06	0	NA	6.962025316	7280	12851665113
"6494"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665114	10	42	"SAMPLE"	"G1426668-1"	9.9e-06	0	NA	29.11392405	5880	12851665114
"6495"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665115	10	43	"SAMPLE"	"G1427257-1"	9.9e-06	0	NA	1.265822785	7640	12851665115
"6496"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665116	10	44	"SAMPLE"	"G1410735-1"	9.9e-06	0	NA	6.962025316	7280	12851665116
"6497"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665117	10	45	"NC"	""	0	0	NA	-1.265822785	7800	12851665117
"6498"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665118	10	46	"NC"	""	0	0	NA	-1.265822785	7800	12851665118
"6499"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665119	10	47	"PC"	""	0	0	NA	98.73417722	1480	12851665119
"6500"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665120	10	48	"PC"	""	0	0	NA	87.97468354	2160	12851665120
"6501"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665121	11	1	"PC"	""	0	0	NA	103.164557	1200	12851665121
"6502"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665122	11	2	"PC"	""	0	0	NA	101.2658228	1320	12851665122
"6503"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665123	11	3	"NC"	""	0	0	NA	-7.594936709	8200	12851665123
"6504"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665124	11	4	"NC"	""	0	0	NA	-6.329113924	8120	12851665124
"6505"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665125	11	5	"SAMPLE"	"G1431185-1"	9.9e-06	0	NA	1.898734177	7600	12851665125
"6506"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665126	11	6	"SAMPLE"	"G1379115-1"	9.9e-06	0	NA	1.898734177	7600	12851665126
"6507"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665127	11	7	"SAMPLE"	"G1419315-1"	9.9e-06	0	NA	-6.329113924	8120	12851665127
"6508"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665128	11	8	"SAMPLE"	"G1383887-1"	9.9e-06	0	NA	2.53164557	7560	12851665128
"6509"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665129	11	9	"SAMPLE"	"G1431194-1"	9.9e-06	0	NA	-4.430379747	8000	12851665129
"6510"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665130	11	10	"SAMPLE"	"G1379133-1"	9.9e-06	0	NA	6.962025316	7280	12851665130
"6511"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665131	11	11	"SAMPLE"	"G120160-2"	9.9e-06	0	NA	-3.164556962	7920	12851665131
"6512"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665132	11	12	"SAMPLE"	"G1383902-1"	9.9e-06	0	NA	-6.329113924	8120	12851665132
"6513"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665133	11	13	"SAMPLE"	"G1431203-1"	9.9e-06	0	NA	5.063291139	7400	12851665133
"6514"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665134	11	14	"SAMPLE"	"G1379147-1"	9.9e-06	0	NA	-13.29113924	8560	12851665134
"6515"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665135	11	15	"SAMPLE"	"G1419346-1"	9.9e-06	0	NA	-15.18987342	8680	12851665135
"6516"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665136	11	16	"SAMPLE"	"G1383920-1"	9.9e-06	0	NA	-6.962025316	8160	12851665136
"6517"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665137	11	17	"SAMPLE"	"G1431213-1"	9.9e-06	0	NA	3.164556962	7520	12851665137
"6518"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665138	11	18	"SAMPLE"	"G1379167-1"	9.9e-06	0	NA	6.329113924	7320	12851665138
"6519"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665139	11	19	"SAMPLE"	"G1419362-1"	9.9e-06	0	NA	4.430379747	7440	12851665139
"6520"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665140	11	20	"SAMPLE"	"G1383939-1"	9.9e-06	0	NA	5.063291139	7400	12851665140
"6521"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665141	11	21	"SAMPLE"	"G1431222-1"	9.9e-06	0	NA	-8.860759494	8280	12851665141
"6522"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665142	11	22	"SAMPLE"	"G1379179-1"	9.9e-06	0	NA	2.53164557	7560	12851665142
"6523"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665143	11	23	"SAMPLE"	"G1419377-1"	9.9e-06	0	NA	-12.65822785	8520	12851665143
"6524"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665144	11	24	"SAMPLE"	"G1175995-2"	9.9e-06	0	NA	6.962025316	7280	12851665144
"6525"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665145	11	25	"SAMPLE"	"G532937-5"	9.9e-06	0	NA	15.82278481	6720	12851665145
"6526"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665146	11	26	"SAMPLE"	"G1379198-1"	9.9e-06	0	NA	1.898734177	7600	12851665146
"6527"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665147	11	27	"SAMPLE"	"G1419392-1"	9.9e-06	0	NA	5.696202532	7360	12851665147
"6528"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665148	11	28	"SAMPLE"	"G1383972-1"	9.9e-06	0	NA	7.594936709	7240	12851665148
"6529"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665149	11	29	"SAMPLE"	"G1431243-1"	9.9e-06	0	NA	0.632911392	7680	12851665149
"6530"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665150	11	30	"SAMPLE"	"G1379217-1"	9.9e-06	0	NA	-1.265822785	7800	12851665150
"6531"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665151	11	31	"SAMPLE"	"G1419408-1"	9.9e-06	0	NA	-5.696202532	8080	12851665151
"6532"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665152	11	32	"SAMPLE"	"G1383986-1"	9.9e-06	0	NA	5.063291139	7400	12851665152
"6533"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665153	11	33	"SAMPLE"	"G1431254-1"	9.9e-06	0	NA	4.430379747	7440	12851665153
"6534"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665154	11	34	"SAMPLE"	"G1379237-1"	9.9e-06	0	NA	-4.430379747	8000	12851665154
"6535"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665155	11	35	"SAMPLE"	"G1419424-1"	9.9e-06	0	NA	5.696202532	7360	12851665155
"6536"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665156	11	36	"SAMPLE"	"G1384006-1"	9.9e-06	0	NA	-3.164556962	7920	12851665156
"6537"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665157	11	37	"SAMPLE"	"G1431262-1"	9.9e-06	0	NA	-1.898734177	7840	12851665157
"6538"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665158	11	38	"SAMPLE"	"G1379255-1"	9.9e-06	0	NA	12.65822785	6920	12851665158
"6539"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665159	11	39	"SAMPLE"	"G1419440-1"	9.9e-06	0	NA	0.632911392	7680	12851665159
"6540"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665160	11	40	"SAMPLE"	"G1384019-1"	9.9e-06	0	NA	1.265822785	7640	12851665160
"6541"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665161	11	41	"SAMPLE"	"G1431271-1"	9.9e-06	0	NA	-22.78481013	9160	12851665161
"6542"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665162	11	42	"SAMPLE"	"G1379271-1"	9.9e-06	0	NA	10.12658228	7080	12851665162
"6543"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665163	11	43	"SAMPLE"	"G1419456-1"	9.9e-06	0	NA	8.860759494	7160	12851665163
"6544"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665164	11	44	"SAMPLE"	"G1384035-1"	9.9e-06	0	NA	5.063291139	7400	12851665164
"6545"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665165	11	45	"NC"	""	0	0	NA	-9.493670886	8320	12851665165
"6546"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665166	11	46	"NC"	""	0	0	NA	-17.08860759	8800	12851665166
"6547"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665167	11	47	"PC"	""	0	0	NA	93.03797468	1840	12851665167
"6548"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665168	11	48	"PC"	""	0	0	NA	101.2658228	1320	12851665168
"6549"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665169	12	1	"PC"	""	0	0	NA	101.8987342	1280	12851665169
"6550"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665170	12	2	"PC"	""	0	0	NA	98.73417722	1480	12851665170
"6551"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665171	12	3	"NC"	""	0	0	NA	-4.430379747	8000	12851665171
"6552"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665172	12	4	"NC"	""	0	0	NA	1.898734177	7600	12851665172
"6553"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665173	12	5	"SAMPLE"	"G1429785-1"	9.9e-06	0	NA	-5.696202532	8080	12851665173
"6554"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665174	12	6	"SAMPLE"	"G1411501-1"	9.9e-06	0	NA	-1.898734177	7840	12851665174
"6555"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665175	12	7	"SAMPLE"	"G1430624-1"	9.9e-06	0	NA	0	7720	12851665175
"6556"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665176	12	8	"SAMPLE"	"G1430228-1"	9.9e-06	0	NA	0.632911392	7680	12851665176
"6557"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665177	12	9	"SAMPLE"	"G1429795-1"	9.9e-06	0	NA	15.82278481	6720	12851665177
"6558"	58	"GT1917 HTS5"	1285	2313972	NA	58	"Linked with Imported Layout"	0	0	NA	1665178	12	10	"SAMPLE"	"G1411512-1"	9.9e-06	0	NA	-11.39240506	8440	12851665178
